SNIFFER CHECKS LOG - Testcase: N-4.2.25 


Jul:20:2023-16:30:55 | SNIFFER ---> sniffer_get_info, 
Jul:20:2023-16:30:56 | SNIFFER <-- status,COMPLETE,WfaSnifferVersion,Wi-FiTestSuite_v10.20.2-11n-v1.0,SnifferDvSTA,69EF989827E03C5DF96D6E9,SnifferFwSTA,59.98ef5ee8.0,SwInfo,DeviceSwInfo_5.4.0-42-generic,WiresharkVersion,3.4.8-2dc33a2-WFA-01,MapConfVersion,MapConfig_N-v1.0

 
Jul:20:2023-16:30:56 | SNIFFER ---> sniffer_control_start,filename,SnifferTrace_N-4.2.25,channel,6 
Jul:20:2023-16:30:56 | SNIFFER <-- status,COMPLETE

 
Jul:20:2023-16:32:38 | SNIFFER ---> sniffer_control_stop, 
Jul:20:2023-16:32:38 | SNIFFER <-- status,COMPLETE

 
Jul:20:2023-16:32:38 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,framename,beacon,BK_CWmin,4 
Jul:20:2023-16:33:03 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:03 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,framename,beacon,BK_CWmax,10 
Jul:20:2023-16:33:03 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:03 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,framename,beacon,BK_AIFSN,7 
Jul:20:2023-16:33:04 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:04 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,framename,beacon,BK_TXOP,0 
Jul:20:2023-16:33:04 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:04 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,framename,beacon,BK_ACM,no 
Jul:20:2023-16:33:04 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
Jul:20:2023-16:33:04 | SNIFFER ---> sniffer_control_field_check,filename,SnifferTrace_N-4.2.25,srcmac,02:e0:92:00:01:31,framename,beacon,BE_CWmin,4 
Jul:20:2023-16:33:04 | SNIFFER <-- status,COMPLETE,CheckResult,SUCCESS

 
